Statistical profiling result from isolate-0xb2d6000-123903-v8.log, (183041 ticks, 9382 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      2    3.9%        JS: ~<anonymous> node:net:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      2  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      2    3.9%        JS: ~<anonymous> node:internal/streams/duplex:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      2  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      2    3.9%        JS: ~<anonymous> node:http:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      2  100.0%            JS: ^compileForPublicLoader node:internal/bootstrap/realm:331:25
      2    3.9%        JS: ~<anonymous> node:_http_client:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      2  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      1    2.0%        JS: ~lazyLoadComparison node:assert:76:28
      1  100.0%          JS: ~deepEqual node:assert:287:48
      1  100.0%            JS: ~Conf /workspaces/minhAi/node_modules/next/dist/compiled/conf/index.js:1:105695
      1    2.0%        JS: ~<anonymous> node:v8:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: ^compileForPublicLoader node:internal/bootstrap/realm:331:25
      1    2.0%        JS: ~<anonymous> node:readline:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: ^compileForPublicLoader node:internal/bootstrap/realm:331:25
      1    2.0%        JS: ~<anonymous> node:readline/promises:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      1    2.0%        JS: ~<anonymous> node:internal/tls/wrap:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      1    2.0%        JS: ~<anonymous> node:internal/streams/readable:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      1    2.0%        JS: ~<anonymous> node:internal/streams/operators:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      1    2.0%        JS: ~<anonymous> node:internal/crypto/hkdf:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      1    2.0%        JS: ~<anonymous> node:https:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: ^compileForPublicLoader node:internal/bootstrap/realm:331:25
      1    2.0%        JS: ~<anonymous> node:dns:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: +compileForPublicLoader node:internal/bootstrap/realm:331:25
      1    2.0%        JS: ~<anonymous> node:_http_agent:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      1    2.0%        JS: ~<anonymous> /workspaces/minhAi/node_modules/next/dist/lib/picocolors.js:1:1
      1  100.0%          JS: ^wrapModuleLoad node:internal/modules/cjs/loader:238:24
      1  100.0%            JS: ^<anonymous> node:internal/modules/cjs/loader:1548:36
      1    2.0%        JS: ^resolveExports node:internal/modules/cjs/loader:675:24
      1  100.0%          JS: ^<anonymous> node:internal/modules/cjs/loader:704:28
      1  100.0%            JS: ^<anonymous> node:internal/modules/cjs/loader:1372:35
     44   41.9%      JS: +requireBuiltin node:internal/bootstrap/realm:420:24
     17   38.6%        JS: ~<anonymous> /workspaces/minhAi/node_modules/next/dist/server/node-environment-baseline.js:1:1
     17  100.0%          JS: ^<anonymous> node:internal/modules/cjs/loader:1762:37
     17  100.0%            JS: ^<anonymous> node:internal/modules/cjs/loader:1908:37
      5   11.4%        JS: ~<anonymous> node:http2:1:1
      5  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      5  100.0%            JS: ^compileForPublicLoader node:internal/bootstrap/realm:331:25
      3    6.8%        JS: ~<anonymous> node:assert:1:1
      3  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      3  100.0%            JS: ^compileForPublicLoader node:internal/bootstrap/realm:331:25
      2    4.5%        JS: ~getCrypto /workspaces/minhAi/node_modules/next/dist/compiled/@edge-runtime/primitives/load.js:18656:19
      2  100.0%          JS: ~load /workspaces/minhAi/node_modules/next/dist/compiled/@edge-runtime/primitives/load.js:18586:14
      2  100.0%            JS: ~<anonymous> /workspaces/minhAi/node_modules/next/dist/compiled/@edge-runtime/primitives/index.js:1:1
      2    4.5%        JS: ~<anonymous> node:internal/webstreams/transformstream:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      2  100.0%            JS: +requireBuiltin node:internal/bootstrap/realm:420:24
      2    4.5%        JS: ~<anonymous> node:internal/webstreams/encoding:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      2  100.0%            JS: +requireBuiltin node:internal/bootstrap/realm:420:24
      2    4.5%        JS: ~<anonymous> node:internal/readline/interface:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      2  100.0%            JS: +requireBuiltin node:internal/bootstrap/realm:420:24
      1    2.3%        JS: ~newResolveCache node:internal/modules/esm/loader:86:25
      1  100.0%          JS: ~ModuleLoader node:internal/modules/esm/loader:169:3
      1  100.0%            JS: ~ModuleLoader node:internal/modules/esm/loader:216:14
      1    2.3%        JS: ~load /workspaces/minhAi/node_modules/next/dist/compiled/@edge-runtime/primitives/load.js:18586:14
      1  100.0%          JS: ~<anonymous> /workspaces/minhAi/node_modules/next/dist/compiled/@edge-runtime/primitives/index.js:1:1
      1  100.0%            JS: ^<anonymous> node:internal/modules/cjs/loader:1762:37
      1    2.3%        JS: ~<anonymous> node:worker_threads:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: ^compileForPublicLoader node:internal/bootstrap/realm:331:25
      1    2.3%        JS: ~<anonymous> node:perf_hooks:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: +requireBuiltin node:internal/bootstrap/realm:420:24
      1    2.3%        JS: ~<anonymous> node:internal/webstreams/compression:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: +requireBuiltin node:internal/bootstrap/realm:420:24
      1    2.3%        JS: ~<anonymous> node:internal/perf/timerify:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: +requireBuiltin node:internal/bootstrap/realm:420:24
      1    2.3%        JS: ~<anonymous> node:internal/http2/core:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: +requireBuiltin node:internal/bootstrap/realm:420:24
      1    2.3%        JS: ~<anonymous> node:internal/fs/promises:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: +requireBuiltin node:internal/bootstrap/realm:420:24
      1    2.3%        JS: ~<anonymous> node:fs/promises:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: ^compileForPublicLoader node:internal/bootstrap/realm:331:25
      1    2.3%        JS: ~<anonymous> node:dns/promises:1:1
      1  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      1  100.0%            JS: ^compileForPublicLoader node:internal/bootstrap/realm:331:25
      1    2.3%        JS: ~#getOrCreateModuleJobAfterResolve node:internal/modules/esm/loader:549:36
      1  100.0%          JS: ~afterResolve node:internal/modules/esm/loader:624:26
      1  100.0%            JS: ~getOrCreateModuleJob node:internal/modules/esm/loader:614:23
      8    7.6%      JS: ^compileForPublicLoader node:internal/bootstrap/realm:331:25
      8  100.0%        JS: ^loadBuiltinModule node:internal/modules/helpers:117:27
      8  100.0%          JS: ^loadBuiltinWithHooks node:internal/modules/cjs/loader:1185:30
      8  100.0%            JS: ^<anonymous> node:internal/modules/cjs/loader:1219:24
     95    1.0%    JS: +wrapSafe node:internal/modules/cjs/loader:1701:18
     82   86.3%      JS: ^<anonymous> node:internal/modules/cjs/loader:1762:37
     79   96.3%        JS: +<anonymous> node:internal/modules/cjs/loader:1908:37
     77   97.5%          JS: ^<anonymous> node:internal/modules/cjs/loader:1518:33
     50   64.9%            JS: ^<anonymous> node:internal/modules/cjs/loader:1219:24
     27   35.1%            JS: +<anonymous> node:internal/modules/cjs/loader:1219:24
      2    2.5%          JS: +<anonymous> node:internal/modules/cjs/loader:1518:33
      2  100.0%            JS: ^<anonymous> node:internal/modules/cjs/loader:1219:24
      3    3.7%        JS: ^<anonymous> node:internal/modules/cjs/loader:1908:37
      3  100.0%          JS: ^<anonymous> node:internal/modules/cjs/loader:1518:33
      3  100.0%            JS: ^<anonymous> node:internal/modules/cjs/loader:1219:24
     13   13.7%      JS: +<anonymous> node:internal/modules/cjs/loader:1762:37
     13  100.0%        JS: +<anonymous> node:internal/modules/cjs/loader:1908:37
     13  100.0%          JS: +<anonymous> node:internal/modules/cjs/loader:1518:33
     13  100.0%            JS: ^<anonymous> node:internal/modules/cjs/loader:1219:24

   3740    2.0%  __write@@GLIBC_2.2.5
    862   23.0%    JS: +handleWriteReq node:internal/stream_base_commons:46:24
    840   97.4%      JS: +Socket._writeGeneric node:net:935:42
    840  100.0%        JS: +Socket._write node:net:977:35
    822   97.9%          JS: +writeOrBuffer node:internal/streams/writable:546:23
    822  100.0%            JS: +_write node:internal/streams/writable:451:16
     18    2.1%          JS: ^writeOrBuffer node:internal/streams/writable:546:23
     18  100.0%            JS: +_write node:internal/streams/writable:451:16
     22    2.6%      JS: ^writeGeneric node:internal/stream_base_commons:146:22
     22  100.0%        JS: ^Socket._writeGeneric node:net:935:42
     22  100.0%          JS: ^Socket._write node:net:977:35
     22  100.0%            JS: +writeOrBuffer node:internal/streams/writable:546:23
    291    7.8%    JS: ^wrapSafe node:internal/modules/cjs/loader:1701:18
    291  100.0%      JS: ^<anonymous> node:internal/modules/cjs/loader:1762:37
    291  100.0%        JS: ^<anonymous> node:internal/modules/cjs/loader:1908:37
    291  100.0%          JS: ^<anonymous> node:internal/modules/cjs/loader:1518:33
    291  100.0%            JS: ^<anonymous> node:internal/modules/cjs/loader:1219:24
    116    3.1%    JS: ^handleWriteReq node:internal/stream_base_commons:46:24
     97   83.6%      JS: ^writeGeneric node:internal/stream_base_commons:146:22
     97  100.0%        JS: ^Socket._writeGeneric node:net:935:42
     97  100.0%          JS: ^Socket._write node:net:977:35
     80   82.5%            JS: ^writeOrBuffer node:internal/streams/writable:546:23
     17   17.5%            JS: +writeOrBuffer node:internal/streams/writable:546:23
     19   16.4%      JS: +Socket._writeGeneric node:net:935:42
     19  100.0%        JS: +Socket._write node:net:977:35
     19  100.0%          JS: ^writeOrBuffer node:internal/streams/writable:546:23
     19  100.0%            JS: ^_write node:internal/streams/writable:451:16
    109    2.9%    JS: +wrapSafe node:internal/modules/cjs/loader:1701:18
    101   92.7%      JS: ^<anonymous> node:internal/modules/cjs/loader:1762:37
    100   99.0%        JS: +<anonymous> node:internal/modules/cjs/loader:1908:37
     98   98.0%          JS: ^<anonymous> node:internal/modules/cjs/loader:1518:33
     65   66.3%            JS: ^<anonymous> node:internal/modules/cjs/loader:1219:24
     33   33.7%            JS: +<anonymous> node:internal/modules/cjs/loader:1219:24
      2    2.0%          JS: +<anonymous> node:internal/modules/cjs/loader:1518:33
      2  100.0%            JS: ^<anonymous> node:internal/modules/cjs/loader:1219:24
      8    7.3%      JS: +<anonymous> node:internal/modules/cjs/loader:1762:37
      8  100.0%        JS: +<anonymous> node:internal/modules/cjs/loader:1908:37
      8  100.0%          JS: +<anonymous> node:internal/modules/cjs/loader:1518:33
      7   87.5%            JS: ^<anonymous> node:internal/modules/cjs/loader:1219:24
      1   12.5%            JS: +<anonymous> node:internal/modules/cjs/loader:1219:24
     84    2.2%    JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
     54   64.3%      JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      6   11.1%        JS: ~<anonymous> node:stream:1:1
      6  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      6  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      6   11.1%        JS: ~<anonymous> node:internal/streams/operators:1:1
      6  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      6  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      6   11.1%        JS: ~<anonymous> node:internal/child_process:1:1
      6  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      6  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      4    7.4%        JS: ~<anonymous> node:internal/streams/duplex:1:1
      4  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      4  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      4    7.4%        JS: ~<anonymous> node:child_process:1:1
      4  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      4  100.0%            JS: ~mod.require /workspaces/minhAi/node_modules/next/dist/server/require-hook.js:64:33
      3    5.6%        JS: ~<anonymous> node:crypto:1:1
      3  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      3  100.0%            JS: ^compileForPublicLoader node:internal/bootstrap/realm:331:25
      2    3.7%        JS: ~<anonymous> node:net:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      2  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
      2    3.7%        JS: ~<anonymous> node:module:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      2  100.0%            JS: ~<anonymous> /workspaces/minhAi/node_modules/next/dist/server/require-hook.js:1:1
      2    3.7%        JS: ~<anonymous> node:internal/streams/readable:1:1
      2  100.0%          JS: ^compileForInternalLoader node:internal/bootstrap/realm:383:27
      2  100.0%            JS: ^requireBuiltin node:internal/bootstrap/realm:420:24
